method,eps,alpha,k,trial,seed,wall_sec,frob_resid_noisy,mahal_resid_noisy,frob_err_true,mahal_err_true,rel_frob_err_true,fms
ALS,0.3,1.01,50,2,937740,0.045462846755981445,0.2275151179929781,0.0599222735099123,0.34589395847376664,0.1384007631175391,0.8326176259798561,0.7113686068107652
Oracle-AMDM,0.3,1.01,50,2,937740,0.058274030685424805,0.227724137041591,0.059811693329590784,0.34715536616084053,0.13948520268922168,0.8356540197880581,0.7078134176289993
AMDM,0.3,1.01,50,2,937740,0.051264047622680664,0.28590226502054494,0.09478729536053375,0.28595353937439527,0.094914871670272,0.6883322222365545,0.7962359784568329
ALS,0.3,1.01,50,3,1267800,0.037226200103759766,0.23941999382762416,0.06679992887152755,0.37294571169553015,0.16064594597141177,0.8976767532226365,0.7865269160241881
Oracle-AMDM,0.3,1.01,50,3,1267800,0.05353689193725586,0.32958955318767647,0.12482793161143599,0.4731438239489842,0.2597382273433187,1.1388526489791446,0.09622046247674715
AMDM,0.3,1.01,50,3,1267800,0.05713820457458496,0.35166323277508443,0.1416731758055732,0.3841160662582012,0.16996319798052362,0.9245636895828285,0.7858037007680003
ALS,0.3,1.01,50,4,1697860,0.05205512046813965,0.2867053706011991,0.09659938681818789,0.3278155551567074,0.12457961059474879,0.7889924262309176,0.7605945249306371
Oracle-AMDM,0.3,1.01,50,4,1697860,0.06546401977539062,0.3057694672640017,0.10729048921404034,0.38136565058630334,0.16748542423124896,0.9178777675555437,0.3683221641963128
AMDM,0.3,1.01,50,4,1697860,0.05334901809692383,0.44888427989479424,0.23434483779613544,0.49340251129609747,0.28531496518230803,1.1875301167750898,0.561664650421146
ALS,0.3,1.05,5,0,1727915,0.044199228286743164,0.20618676264925162,0.08879683600597148,0.8365693302532924,1.498551173712242,2.6377022899171556,0.21549598796822905
Oracle-AMDM,0.3,1.05,5,0,1727915,0.061901092529296875,0.20968021141520896,0.08602662198703595,0.8383495362231774,1.501747492735037,2.643315277620002,0.21815962464528232
AMDM,0.3,1.05,5,0,1727915,0.047647953033447266,1.4119192192685792,3.868909876405074,1.6309346034888927,5.219026373709068,5.142335228839032,0.22051613627011485
ALS,0.3,1.05,5,1,1857970,0.03685402870178223,0.20868109422713466,0.09135331011098331,0.8473020979310224,1.4313467638579336,2.675115772048554,0.3219281818264875
Oracle-AMDM,0.3,1.05,5,1,1857970,0.0552520751953125,0.24315891294492786,0.11559057938122494,0.8540318936515342,1.4611639692065876,2.6963631910252874,0.12102492879806521
AMDM,0.3,1.05,5,1,1857970,0.05500507354736328,1.2942916260492439,4.249390529339626,1.3471298516056973,4.394814109502955,4.253179971851318,0.09608050563938655
ALS,0.3,1.05,5,2,2088025,0.043434858322143555,0.205756760585351,0.09786503415133824,0.6299346000174656,0.7245922001640696,1.9894159495449921,0.2900595365688307
Oracle-AMDM,0.3,1.05,5,2,2088025,0.058261871337890625,0.19777795246194135,0.0832095966679424,0.6259286243463379,0.7046348575100776,1.9767645538391367,0.3056876589123668
AMDM,0.3,1.05,5,2,2088025,0.05379605293273926,0.38490780265276753,0.29652021741433104,0.5702387468640451,0.6244892782935854,1.8008886288011914,0.46586968258131317
ALS,0.3,1.05,5,3,2418080,0.04277300834655762,0.2262745934040434,0.10562740117360024,1.1010605838391958,2.4007687344518853,3.4711957229411077,0.1613227317803569
Oracle-AMDM,0.3,1.05,5,3,2418080,0.0591740608215332,0.30074954731225706,0.17496859256504302,1.0882431095041343,2.3460384799183323,3.4307874450099898,0.1458354501806664
AMDM,0.3,1.05,5,3,2418080,0.05419111251831055,259.760491326989,139044.71527490026,259.7630234953801,139047.91074335919,818.927050309432,0.03697275178542183
ALS,0.3,1.05,5,4,2848135,0.037513017654418945,0.22139172698965845,0.10593407528898596,1.336635301241603,3.358433717405053,4.222769938524313,0.13229280171902585
Oracle-AMDM,0.3,1.05,5,4,2848135,0.05919480323791504,0.3041942029991111,0.18843315222482282,1.3176095701119899,3.25227374879902,4.162662828231814,0.13299520350710314
AMDM,0.3,1.05,5,4,2848135,0.046855926513671875,0.48554916677923565,0.43625641848064334,1.3430491715500166,3.4845382643295695,4.243032981631736,0.08843372776307162
ALS,0.3,1.05,10,0,2878195,0.03775382041931152,0.2796744191547549,0.16860643726348915,0.6719405669260912,0.7907389269493219,2.1139208872054116,0.19032801504769567
Oracle-AMDM,0.3,1.05,10,0,2878195,0.059242963790893555,0.3260026310160021,0.21516748868143337,0.6686014102997383,0.7874872116452536,2.103415921014147,0.15479239368934122
AMDM,0.3,1.05,10,0,2878195,0.05004620552062988,7.464502239571579,80.29673158036326,7.510138399264766,81.46252574180858,23.626849173039194,0.1650453436867759
ALS,0.3,1.05,10,1,3008255,0.03664374351501465,0.2082104469833627,0.10158337419486363,0.6193027696664153,0.6975853039152864,1.949583078447105,0.40008245510871665
Oracle-AMDM,0.3,1.05,10,1,3008255,0.057868003845214844,0.24808484636879738,0.11379659874730293,0.6123756870221709,0.6906058693265676,1.927776421400346,0.3056512400835012
AMDM,0.3,1.05,10,1,3008255,0.04996919631958008,14.080959800055984,475.31795972966256,14.094880975528236,477.3915457179194,44.37109405697861,0.1398642849127087
ALS,0.3,1.05,10,2,3238315,0.0370020866394043,0.22894433564851122,0.1154763618198863,0.6589916416418293,0.8735099299928335,2.0567121641697423,0.3491982278849103
Oracle-AMDM,0.3,1.05,10,2,3238315,0.05905508995056152,0.27385633390085645,0.13797470969956202,0.6610684612327448,0.8741696490258265,2.0631939157512647,0.18516380390666723
AMDM,0.3,1.05,10,2,3238315,0.04933619499206543,7.809111686416101,126.99543787659123,7.7336701433043284,125.13774495390074,24.1367757226509,0.1795190047736241
ALS,0.3,1.05,10,3,3568375,0.038085222244262695,0.26770030137221656,0.15683618805798596,0.6567188731219856,0.858639146080441,2.071390940251562,0.2569134307383389
Oracle-AMDM,0.3,1.05,10,3,3568375,0.058232784271240234,0.2700901485238779,0.14760308176989348,0.669374297836337,0.8928767966950859,2.1113080694391586,0.28939450909059905
AMDM,0.3,1.05,10,3,3568375,0.053397417068481445,2.4854530940549515,13.473120258770164,2.5438464390830564,14.060579304672183,8.023677532302422,0.15866537238175688
ALS,0.3,1.05,10,4,3998435,0.04399228096008301,0.2634959935507026,0.14706471033913993,0.781009783165572,1.1897757165436789,2.471911154985362,0.24571228553365146
Oracle-AMDM,0.3,1.05,10,4,3998435,0.058510780334472656,0.27955949053896423,0.14421693274121783,0.7803912267640829,1.1918124726910182,2.469953411943231,0.27546892180072813
AMDM,0.3,1.05,10,4,3998435,0.054222822189331055,41.205826180790766,2936.8192103883534,41.35786151201039,2958.9330270957867,130.89843612907103,0.07572903756876584
ALS,0.3,1.05,20,0,4028505,0.04442882537841797,0.2374451703522735,0.12235615605969762,0.4157479916534905,0.3491859775607311,1.3091722511783974,0.3703341500811656
Oracle-AMDM,0.3,1.05,20,0,4028505,0.05733180046081543,0.2538246732777321,0.13208682658830265,0.4289234088271223,0.3746343348608494,1.350661063891158,0.2057892539839697
AMDM,0.3,1.05,20,0,4028505,0.04800724983215332,0.3403342374802059,0.23029282521601047,0.34690555762809194,0.25803726702586915,1.0923904358984615,0.6130531658164147
ALS,0.3,1.05,20,1,4158575,0.03956413269042969,0.2998842808077218,0.2046870719453176,0.42416738670703613,0.39959505353305486,1.3304360068061296,0.5303569715893734
Oracle-AMDM,0.3,1.05,20,1,4158575,0.0588071346282959,0.25630089489587243,0.13138031079802626,0.4396859806848672,0.41684386645211324,1.3791113572695337,0.5466886535071045
AMDM,0.3,1.05,20,1,4158575,0.053967952728271484,0.913265275067319,1.6256326890229609,0.8465497202968019,1.3746075794768855,2.6552730472237416,0.5386983662776652
ALS,0.3,1.05,20,2,97969,0.05181717872619629,0.33408404074102294,0.24582952661097981,0.6393781585077831,0.8346721051347189,2.0310358871502565,0.21400174642038788
Oracle-AMDM,0.3,1.05,20,2,97969,0.07027196884155273,0.3403458120881833,0.22359403165160124,0.6344046001499548,0.813750749978333,2.0152369810143935,0.24358661311486882
AMDM,0.3,1.05,20,2,97969,0.058014869689941406,9.490952320138142,154.97653252997955,9.49226256870166,155.43250207413675,30.15293167392653,0.10930966434224106
ALS,0.3,1.05,20,3,428039,0.042755126953125,0.24783719497639317,0.13580947603907115,0.4737300820262183,0.45457240484955663,1.493775225353321,0.3924214935296379
Oracle-AMDM,0.3,1.05,20,3,428039,0.05878901481628418,0.264768647390872,0.14522048247029826,0.4871340940336326,0.477702757463171,1.5360410256828552,0.21933165027486207
AMDM,0.3,1.05,20,3,428039,0.0526731014251709,0.42239203553158805,0.35303393308628267,0.4736470415475392,0.44514044273229264,1.4935133804453056,0.3855505670247902
ALS,0.3,1.05,20,4,858109,0.04306387901306152,0.2679763974397642,0.1611148808192723,0.5462487873962575,0.5926171678654747,1.7241887887863308,0.44134896780151356
Oracle-AMDM,0.3,1.05,20,4,858109,0.06897926330566406,0.2984355302309926,0.19093351679777357,0.534816448460901,0.5804816641959726,1.688103563378502,0.4784103998792305
AMDM,0.3,1.05,20,4,858109,0.06713604927062988,0.49342516233855127,0.4516780598570353,0.3963825189083571,0.32668682427420864,1.2511483978396425,0.678118965986687
ALS,0.3,1.05,50,0,888209,0.05428504943847656,0.21113962416090987,0.0994367876109233,0.3120403480543136,0.19498479128982887,0.9829883000239985,0.522804492283796
Oracle-AMDM,0.3,1.05,50,0,888209,0.07445001602172852,0.2194191397418522,0.0931615878615844,0.2743358088275398,0.1514338529615772,0.8642116060842028,0.6691928286386932
AMDM,0.3,1.05,50,0,888209,0.064910888671875,0.31386160422824166,0.2007724997975814,0.3145640306310725,0.2226117334357176,0.9909383951363673,0.6644309047401121
ALS,0.3,1.05,50,1,1018309,0.04515814781188965,0.20268985481897486,0.09400790775249923,0.36593034446771094,0.264383918449723,1.151750928068849,0.567819480254567
Oracle-AMDM,0.3,1.05,50,1,1018309,0.05993819236755371,0.212833468891301,0.09685802266936001,0.36077213597447105,0.2569606847352302,1.135515675898375,0.5023835965530626
AMDM,0.3,1.05,50,1,1018309,0.054080963134765625,0.3253289021440567,0.195340776711361,0.3166777805766925,0.1817409764528295,0.9967304794264538,0.8273121409446063
ALS,0.3,1.05,50,2,1248409,0.043212175369262695,0.2156581729465457,0.1091690222838089,0.3342673688997512,0.22825587522054375,1.0537107446239176,0.530587983269809
Oracle-AMDM,0.3,1.05,50,2,1248409,0.05979108810424805,0.21478606005236126,0.09470144517169884,0.3245963381323493,0.21033385671455238,1.0232247625050466,0.5899897631576575
AMDM,0.3,1.05,50,2,1248409,0.051505088806152344,0.4267573000782772,0.3464624529560263,0.44549254017097206,0.378968825542431,1.404325758069246,0.619510122878264
ALS,0.3,1.05,50,3,1578509,0.0395047664642334,0.15935805510093254,0.057775772409609065,0.26259954456123724,0.1312930787767126,0.829873998350227,0.8115524197337898
Oracle-AMDM,0.3,1.05,50,3,1578509,0.0585329532623291,0.16168442720563608,0.05640074371080991,0.2590311876231188,0.1296660377234623,0.818597182753593,0.8207726913269788
AMDM,0.3,1.05,50,3,1578509,0.053955793380737305,0.20568353822663962,0.08655490202358378,0.25828807070533005,0.13226466542435972,0.8162487650941587,0.8401246143505683
ALS,0.3,1.05,50,4,2008609,0.04567217826843262,0.22274363068412986,0.10518981308646476,0.3976047275546479,0.27841919020931677,1.256425927168492,0.6172195637979776
Oracle-AMDM,0.3,1.05,50,4,2008609,0.07387590408325195,0.23489729242275273,0.1111254031468763,0.4094012178524119,0.2962437428582474,1.2937026878118,0.524551889608824
AMDM,0.3,1.05,50,4,2008609,0.05319404602050781,0.3677909953882736,0.24639464854571905,0.367237464102784,0.2582199794883707,1.1604657574473365,0.7325615556012923
ALS,0.3,1.1,5,0,2038714,0.044261932373046875,0.18867067124784226,0.1699433165458307,0.6940855985497569,2.2872914394038104,2.9312012443770357,0.08088409235109126
Oracle-AMDM,0.3,1.1,5,0,2038714,0.07163786888122559,0.17819210376470196,0.1071037241351,0.7035786018573804,2.3725970549453863,2.971291260891312,0.17472567168923864
AMDM,0.3,1.1,5,0,2038714,0.056446075439453125,0.9992370479400614,5.826427080992794,0.9630539876157597,5.787755914136026,4.067084885207016,0.2536646075739918
ALS,0.3,1.1,5,1,2168819,0.04430985450744629,0.18984301975264523,0.19589532580736707,0.7208566083058445,1.0941400369777157,3.037254718159733,0.20000709288383867
Oracle-AMDM,0.3,1.1,5,1,2168819,0.0628969669342041,0.18662071242843253,0.13666493454311537,0.7211511897683525,1.1987199850777785,3.0384959066659847,0.17946503719400836
AMDM,0.3,1.1,5,1,2168819,0.05550527572631836,5.84546386926519,119.59968745575227,5.763207718226631,116.31063648476308,24.282679290486158,0.14954449658624158
ALS,0.3,1.1,5,2,2398924,0.04359602928161621,0.14684373308879703,0.11444063509711111,0.6583645836001701,1.5218476778666643,2.7724341427111696,0.385199233644304
Oracle-AMDM,0.3,1.1,5,2,2398924,0.0606226921081543,0.18696254090759712,0.13358167404870852,0.6636875745203807,1.5821045555788205,2.794849749710916,0.16733424939326574
AMDM,0.3,1.1,5,2,2398924,0.05260181427001953,3.6581624434364843,42.74096275781579,3.627679592954728,41.787496311280904,15.276494229574542,0.09425685752604876
ALS,0.3,1.1,5,3,2729029,0.03700685501098633,0.12138081472329154,0.08852597616450046,1.2191542387331948,4.942900108566627,5.019710779352301,0.305077316638555
Oracle-AMDM,0.3,1.1,5,3,2729029,0.05521202087402344,0.16081639706492265,0.09822388497834277,1.2213672159279458,4.9654104236435295,5.028822428334873,0.20760079298651662
AMDM,0.3,1.1,5,3,2729029,0.04704117774963379,9.869305946423383,340.028327354481,9.506964961369704,321.66965941300805,39.143705512683596,0.07146388584803345
ALS,0.3,1.1,5,4,3159134,0.03755688667297363,0.17009732995319174,0.13719475854310875,0.9475861932176719,2.84466892876056,3.9597008562494413,0.2032351877811771
Oracle-AMDM,0.3,1.1,5,4,3159134,0.05885505676269531,0.205582957341854,0.1517294012190106,0.9472099743740238,2.8427097477608188,3.9581287416618784,0.21378921719204258
AMDM,0.3,1.1,5,4,3159134,0.04792618751525879,0.7908864360547578,2.160821339785467,1.2715917433344683,5.0881874428765625,5.313630518173439,0.43277291470726154
ALS,0.3,1.1,10,0,3189244,0.03729987144470215,0.13664226984050928,0.08941895066889936,0.4090815699019955,0.6021358851103982,1.71335733295212,0.2861717689807342
Oracle-AMDM,0.3,1.1,10,0,3189244,0.057624101638793945,0.16203767579254347,0.08805788102098948,0.4159133298554813,0.6016364640086977,1.7419708097608595,0.09533612877433109
AMDM,0.3,1.1,10,0,3189244,0.04957103729248047,0.9318527491001571,3.1910519494845153,0.8663254400032918,2.7066688442940765,3.628432944823729,0.20378699393434344
ALS,0.3,1.1,10,1,3319354,0.04104900360107422,0.17178187311317233,0.12601286305818504,0.5011831274040637,0.8799976350040777,2.0807592636895937,0.2896948226283619
Oracle-AMDM,0.3,1.1,10,1,3319354,0.059065818786621094,0.1824712681048768,0.12393159366911893,0.4986551437576789,0.8473668301378009,2.070263847736714,0.2891340543350015
AMDM,0.3,1.1,10,1,3319354,0.05148887634277344,1474.835167740653,7602493.841223879,1474.9421375510003,7603501.689784043,6123.5092490276265,0.10723094777606441
ALS,0.3,1.1,10,2,3549464,0.03740501403808594,0.1800766227838917,0.1993777232261087,0.5106614115479745,0.9059159487985673,2.15020567463612,0.27023971729011165
Oracle-AMDM,0.3,1.1,10,2,3549464,0.05796933174133301,0.19780380514834053,0.1391759484935844,0.508277779409139,1.0006947096186005,2.1401690843724603,0.2276064056002419
AMDM,0.3,1.1,10,2,3549464,0.047940731048583984,0.5355255548903002,1.1453349070266834,0.6075342560632835,1.624479879960762,2.558101269025263,0.26659884659117894
ALS,0.3,1.1,10,3,3879574,0.038027048110961914,0.1553099513417404,0.11431030128433858,0.6884690647346037,1.361889241485903,2.919798502688366,0.40671824432142156
Oracle-AMDM,0.3,1.1,10,3,3879574,0.059973955154418945,0.19376727052686663,0.16248830923551602,0.6931899057951488,1.3844335670971668,2.939819597848717,0.20406343933631316
AMDM,0.3,1.1,10,3,3879574,0.04977607727050781,0.4359891572501696,0.5186861270285354,0.6359236372929739,1.2795421453336002,2.6969532533868112,0.5419386761342833
ALS,0.3,1.1,10,4,19008,0.03689289093017578,0.17135679805140305,0.13266628645310888,0.5617262306425261,1.007952219912686,2.395955265099013,0.16305440149871572
Oracle-AMDM,0.3,1.1,10,4,19008,0.05517911911010742,0.19569932700368556,0.152158152873852,0.5516915036701043,0.9915866540705589,2.353153708732482,0.14110569787362898
AMDM,0.3,1.1,10,4,19008,0.05014204978942871,0.4208593406696358,0.5919442644595345,0.6209986224328424,1.2138522715267797,2.6487723696564736,0.2238157672786246
ALS,0.3,1.1,20,0,49128,0.03822898864746094,0.13758391784837218,0.10331921860133034,0.2872658183836986,0.3067497865204939,1.2403320556581265,0.4109854659255259
Oracle-AMDM,0.3,1.1,20,0,49128,0.05920100212097168,0.14301021715762285,0.0835222807155092,0.27878418550423845,0.28569837308135315,1.2037107785291268,0.5063693367950348
AMDM,0.3,1.1,20,0,49128,0.04438495635986328,0.22936116965294462,0.16549435019162767,0.2953394919500625,0.27300350970035364,1.2751918805674207,0.5071377717267491
ALS,0.3,1.1,20,1,179248,0.03836393356323242,0.17179048794484825,0.1577301726437072,0.4656944428848532,0.846058225709985,1.9490044256373122,0.26813855507863177
Oracle-AMDM,0.3,1.1,20,1,179248,0.058194875717163086,0.20656855769667834,0.14148424339757504,0.45720543303912126,0.8235667236857303,1.9134765854163347,0.24300185780258204
AMDM,0.3,1.1,20,1,179248,0.05174612998962402,0.45704469393583447,0.8111775062499998,0.40585091004416135,0.6851231605410163,1.698549836508536,0.5270198441421486
ALS,0.3,1.1,20,2,409368,0.0395200252532959,0.1561346229889355,0.13006694960880313,0.36873118986744985,0.4407738592978341,1.5391991395747624,0.5047792056311577
Oracle-AMDM,0.3,1.1,20,2,409368,0.05780386924743652,0.16354637591875706,0.11122925989075295,0.3805985268028952,0.48188377285904044,1.5887371100584842,0.3146929425876426
AMDM,0.3,1.1,20,2,409368,0.04887580871582031,6.06280469091813,80.34095341286886,6.05575038330132,80.34169548428606,25.27859328311123,0.24677441535738326
ALS,0.3,1.1,20,3,739488,0.03772282600402832,0.19694998129383284,0.18619406716196002,0.35695911915132517,0.5049494449254581,1.4618529195522236,0.4606008844089288
Oracle-AMDM,0.3,1.1,20,3,739488,0.061263084411621094,0.22495499825166923,0.1661633068651388,0.3609700495191721,0.557176656693728,1.4782788628991763,0.3062140822812767
